City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
332,bereznik,62.8551,42.7072,7.710000000000036,93,100,2.63,RU,1683659598
333,vila franca do campo,37.7167,-25.4333,19.230000000000018,86,100,1.9,PT,1683659599
334,yatou,37.15,122.3833,14.560000000000002,30,100,1.29,CN,1683659599
335,tazovsky,67.4667,78.7,-11.96999999999997,95,100,2.87,RU,1683659599
336,kabale,-1.2486,29.9899,15.5,97,100,1.75,UG,1683659600
337,camiri,-20.05,-63.5167,24.53000000000003,39,100,2.34,BO,1683659600
338,napili-honokowai,20.9708,-156.6705,26.640000000000043,81,12,6.91,US,1683659600
339,kinkala,-4.3614,14.7644,22.920000000000016,95,50,0.96,CG,1683659517
340,lata,40.1629,-8.3327,19.400000000000034,64,100,3.67,PT,1683659601
341,kenora,49.8167,-94.4337,17.560000000000002,51,32,2.74,CA,1683659352
342,kijang,35.2442,129.2139,14.79000000000002,64,100,2.45,KR,1683659601
343,bengkulu,-3.8004,102.2655,24.879999999999995,84,21,1.96,ID,1683659606
344,saudarkrokur,65.7461,-19.6394,4.53000000000003,98,100,1.31,IS,1683659606
345,kindu,-2.95,25.95,22.680000000000007,94,100,0.32,CD,1683659607
346,murghob,38.1702,73.9667,-4.8700000000000045,57,43,2.54,TJ,1683659607
347,fortaleza,-3.7227,-38.5247,30.07000000000005,66,0,5.66,BR,1683659607
348,stjordalshalsen,63.4681,10.9262,13.0,50,0,4.63,NO,1683659607
349,bordj ghdir,35.9011,4.8981,16.55000000000001,42,100,2.85,DZ,1683659608
350,tamanrasset,22.785,5.5228,28.950000000000045,7,0,5.66,DZ,1683659608
351,la ronge,55.1001,-105.2842,17.120000000000005,44,100,5.66,CA,1683659608
352,andilamena,-17.0167,48.5833,17.439999999999998,87,98,3.99,MG,1683659608
353,port shepstone,-30.7414,30.455,18.939999999999998,82,4,2.0,ZA,1683659614
354,labuan,5.2767,115.2417,27.650000000000034,79,100,3.08,MY,1683659614
355,behshahr,36.6923,53.5526,17.970000000000027,73,100,2.41,IR,1683659614
356,luau,-10.7073,22.2247,18.360000000000014,49,98,1.61,AO,1683659614
357,trenggalek,-8.05,111.7167,24.810000000000002,97,99,1.51,ID,1683659615
358,poronaysk,49.2167,143.1167,0.27000000000003865,86,100,1.39,RU,1683659615
359,laishevo,55.4046,49.5504,5.1200000000000045,61,60,2.19,RU,1683659615
360,semporna,4.4818,118.6112,26.52000000000004,88,95,3.5,MY,1683659615
361,kattivakkam,13.2167,80.3167,31.05000000000001,86,99,3.54,IN,1683659615
362,maych'ew,12.7875,39.5422,14.480000000000018,89,55,1.01,ET,1683659616
363,linxia chengguanzhen,35.6003,103.2064,6.010000000000048,83,100,3.35,CN,1683659616
364,sao vicente,-23.9631,-46.3919,27.100000000000023,26,100,0.89,BR,1683659616
365,nabire,-3.3667,135.4833,24.590000000000032,96,100,1.16,ID,1683659616
366,labasa,-16.4167,179.3833,24.590000000000032,87,4,1.24,FJ,1683659617
367,enewetak,11.3474,162.3373,27.340000000000032,81,100,7.88,MH,1683659617
368,kavaratti,10.5669,72.642,29.379999999999995,56,100,2.25,IN,1683659617
369,detroit lakes,46.8172,-95.8453,21.03000000000003,53,40,3.6,US,1683659606
370,luanda,-8.8368,13.2343,28.0,83,0,4.12,AO,1683659617
371,hohhot,40.8106,111.6522,12.090000000000032,74,26,0.3,CN,1683659606
372,quang ngai,15.1167,108.8,25.03000000000003,91,100,1.07,VN,1683659618
373,kyzyl-suu,42.3414,78.0056,7.830000000000041,46,0,3.32,KG,1683659618
374,puerto lempira,15.2667,-83.7667,33.08000000000004,62,40,3.09,HN,1683659618
375,alesund,62.4723,6.1549,14.510000000000048,82,75,3.09,NO,1683659619
376,tinajo,29.0788,-13.7081,22.49000000000001,68,0,10.29,ES,1683659620
377,bratca,46.9333,22.6167,6.439999999999998,89,9,2.5,RO,1683659620
378,north bend,43.4065,-124.2243,19.02000000000004,71,0,5.66,US,1683659621
379,tekirova,36.5017,30.5272,18.879999999999995,77,100,2.01,TR,1683659621
380,coahuayana de hidalgo,18.7,-103.6583,34.629999999999995,42,0,3.76,MX,1683659621
381,sinop,41.7711,34.8709,8.520000000000039,97,100,0.15,TR,1683659621
382,chabahar,25.2919,60.643,29.430000000000007,61,1,2.74,IR,1683659622
383,chibougamau,49.9168,-74.3659,10.75,24,1,3.56,CA,1683659373
384,nema,57.5067,50.5011,4.660000000000025,69,72,2.29,RU,1683659622
385,mesquite,32.7668,-96.5992,30.450000000000045,67,75,4.12,US,1683659499
386,malpica,43.3228,-8.8105,16.32000000000005,68,4,4.04,ES,1683659622
387,karachi,24.9056,67.0822,26.900000000000034,78,0,2.57,PK,1683659623
388,orai,25.9833,79.4667,31.610000000000014,12,0,2.58,IN,1683659623
389,port blair,11.6667,92.75,28.720000000000027,79,100,6.43,IN,1683659623
390,east london,-33.0153,27.9116,17.980000000000018,76,1,2.82,ZA,1683659623
391,selkirk,50.1436,-96.8845,20.610000000000014,55,57,0.45,CA,1683659624
392,klyuchi,52.2667,79.1667,11.82000000000005,51,100,5.28,RU,1683659624
393,nitra,48.3076,18.0845,14.080000000000041,78,2,3.88,SK,1683659624
394,hyesan,41.4017,128.1778,3.1899999999999977,56,0,0.77,KP,1683659624
395,praia da vitoria,38.7333,-27.0667,18.200000000000045,99,100,4.07,PT,1683659625
396,kirsanov,52.6549,42.7224,6.350000000000023,64,100,3.19,RU,1683659625
397,kuta,-8.7233,115.1723,26.970000000000027,94,75,6.26,ID,1683659625
398,karratha,-20.7377,116.8463,22.950000000000045,55,100,4.43,AU,1683659625
399,santa flavia,38.085,13.5351,18.54000000000002,77,83,0.89,IT,1683659626
400,mankera,31.3866,71.4407,29.83000000000004,21,0,3.77,PK,1683659626
401,bryne,58.7354,5.6477,12.100000000000023,89,75,4.12,NO,1683659626
402,el calafate,-50.3408,-72.2768,5.060000000000002,86,84,0.84,AR,1683659626
403,miedzyzdroje,53.9292,14.451,15.120000000000005,60,0,8.06,PL,1683659627
404,hobyo,5.3505,48.5268,27.950000000000045,82,99,10.09,SO,1683659627
405,fisterra,42.9049,-9.2629,17.230000000000018,74,22,6.87,ES,1683659627
406,okakarara,-20.5833,17.4333,19.99000000000001,26,0,1.67,NA,1683659627
407,telavi,41.9198,45.4731,11.28000000000003,88,72,1.14,GE,1683659628
408,antonio enes,-16.2325,39.9086,23.430000000000007,78,0,3.07,MZ,1683659628
409,nola,40.922,14.5329,18.29000000000002,84,85,0.68,IT,1683659628
410,drummondville,45.8834,-72.4824,15.580000000000041,32,6,2.68,CA,1683659584
411,port douglas,-16.4833,145.4667,19.370000000000005,65,8,4.15,AU,1683659629
412,tsiombe,-25.3,45.4833,22.49000000000001,89,100,4.97,MG,1683659629
413,walvis bay,-22.9575,14.5053,18.710000000000036,58,0,3.63,NA,1683659629
414,yanzhou,35.5528,116.8286,15.370000000000005,46,97,0.52,CN,1683659629
415,salekhard,66.53,66.6019,-5.979999999999961,89,72,3.35,RU,1683659629
416,saynshand,44.8824,110.1163,13.960000000000036,65,100,5.94,MN,1683659630
417,mil'kovo,55.6078,37.7956,10.75,54,34,2.15,RU,1683659630
418,madalena,41.2162,-8.3345,19.310000000000002,70,69,4.28,PT,1683659630
419,saint-philippe,-21.3585,55.7679,23.77000000000004,82,34,4.3,RE,1683659630
420,sitka,57.0531,-135.33,8.939999999999998,66,20,2.06,US,1683659631
421,mugia,43.1041,-9.2179,17.310000000000002,73,20,5.78,ES,1683659631
422,kabin buri,13.9511,101.7177,26.640000000000043,84,73,0.58,TH,1683659631
423,hammerfest,70.6634,23.6821,6.25,81,75,1.54,NO,1683659631
424,portland,45.5234,-122.6762,16.629999999999995,68,40,1.54,US,1683659255
425,san patricio,28.017,-97.5169,26.200000000000045,75,100,4.37,US,1683659632
426,coquimbo,-29.9533,-71.3436,15.850000000000023,77,20,3.09,CL,1683659432
427,waynesboro,38.0685,-78.8895,21.189999999999998,88,100,5.14,US,1683659493
428,bontang,0.1333,117.5,25.55000000000001,90,100,1.82,ID,1683659632
429,amasra,41.7463,32.3863,10.710000000000036,92,100,0.73,TR,1683659632
430,santa ana,33.7456,-117.8678,20.510000000000048,63,75,1.54,US,1683659285
431,paita,-5.0892,-81.1144,27.480000000000018,69,7,5.72,PE,1683659633
432,kristinehamn,59.3098,14.1081,15.310000000000002,49,83,4.2,SE,1683659633
433,bandipura,34.4167,74.65,7.4500000000000455,60,0,4.31,IN,1683659633
434,point pedro,9.8167,80.2333,27.510000000000048,85,95,5.75,LK,1683659633
435,carbonear,47.7332,-53.2148,5.770000000000039,90,100,8.52,CA,1683659634
436,alaghsas,17.0187,8.0168,34.94,17,0,2.57,NE,1683659634
437,karymskoye,51.6167,114.35,9.28000000000003,35,6,1.1,RU,1683659634
438,sambava,-14.2667,50.1667,23.850000000000023,84,7,5.7,MG,1683659634
439,blenheim,-41.516,173.9528,12.32000000000005,94,98,1.44,NZ,1683659454
440,predeal,45.5,25.5667,4.160000000000025,77,100,1.53,RO,1683659635
441,posto fiscal rolim de moura,-13.0833,-62.2667,27.760000000000048,77,100,1.47,BR,1683659635
442,vroomshoop,52.4608,6.5653,15.07000000000005,100,100,1.34,NL,1683659635
443,lerwick,60.1545,-1.1494,9.0,95,100,1.84,GB,1683659635
444,ruidoso,33.3317,-105.673,27.810000000000002,9,0,5.66,US,1683659520
445,altay,47.8667,88.1167,8.870000000000005,56,10,2.95,CN,1683659636
446,mount pearl,47.5166,-52.7813,5.060000000000002,89,100,10.8,CA,1683659400
447,saint-pierre,-21.3393,55.4781,23.82000000000005,73,8,2.57,RE,1683659580
448,bandarbeyla,9.4942,50.8122,28.03000000000003,79,100,3.06,SO,1683659636
449,shawinigan,46.5668,-72.7491,15.680000000000007,19,5,2.57,CA,1683659637
450,roma,43.2128,-75.4557,18.310000000000002,32,0,5.66,US,1683659637
451,kiunga,-6.1219,141.2906,23.54000000000002,100,98,0.08,PG,1683659637
452,labuan bajo,-8.4964,119.8877,25.390000000000043,90,99,2.36,ID,1683659364
453,kazincbarcika,48.25,20.6333,7.53000000000003,84,7,1.0,HU,1683659637
454,chingirlau,51.095,54.0814,8.830000000000041,95,100,7.09,KZ,1683659638
455,nuevo ideal,24.8875,-105.0728,26.730000000000018,9,93,7.83,MX,1683659638
456,swakopmund,-22.6833,14.5333,16.920000000000016,73,0,2.08,NA,1683659638
457,dakhla,23.6848,-15.958,22.010000000000048,73,0,10.29,EH,1683659638
458,campos belos,-13.0367,-46.7717,31.78000000000003,32,82,1.21,BR,1683659490
459,tenenkou,14.4572,-4.9169,38.24000000000001,15,100,4.58,ML,1683659639
460,gadzhiyevo,69.2551,33.3362,0.7300000000000182,99,100,1.91,RU,1683659639
461,pitimbu,-7.4706,-34.8086,29.33000000000004,74,100,4.91,BR,1683659586
462,tannum sands,-23.9504,151.3693,6.939999999999998,65,0,3.6,AU,1683659552
463,timimoun,29.2639,0.231,31.210000000000036,11,0,2.06,DZ,1683659640
464,altai,46.3722,96.2583,-0.38999999999998636,74,61,2.91,MN,1683659640
465,polyarnyy,69.1989,33.4478,0.910000000000025,99,100,2.0,RU,1683659640
466,oltinko'l,40.8011,72.1634,19.54000000000002,34,0,3.71,UZ,1683659640
467,tromso,69.6496,18.957,9.650000000000034,66,75,3.6,NO,1683659641
468,bedesa,8.9,40.7833,17.670000000000016,82,70,0.91,ET,1683659641
469,butha-buthe,-28.8333,28.5,5.160000000000025,78,27,0.48,LS,1683659642
470,vera,-29.4593,-60.2126,24.79000000000002,33,0,2.0,AR,1683659642
471,flying fish cove,-10.4217,105.6791,26.82000000000005,89,75,5.66,CX,1683659643
472,boyalik,41.2634,28.6314,12.650000000000034,86,100,6.71,TR,1683659643
473,taulaga,-11.0553,-171.0883,28.629999999999995,75,36,6.52,AS,1683659643
474,zaozersk,69.4005,32.4476,0.6400000000000432,99,100,1.37,RU,1683659644
475,conduaga,8.862,117.4893,26.360000000000014,83,87,0.27,PH,1683659644
476,bazarnyye mataki,54.8833,49.9333,5.600000000000023,58,100,3.03,RU,1683659644
477,ma'an,26.9775,110.7211,18.02000000000004,94,100,1.58,CN,1683659644
478,kamennogorsk,60.9545,29.1339,8.490000000000009,65,28,2.4,RU,1683659645
479,tilisarao,-32.7329,-65.2911,21.110000000000014,36,80,4.82,AR,1683659645
480,hotan,37.0997,79.9269,14.360000000000014,14,6,2.08,CN,1683659645
481,cabedelo,-6.9811,-34.8339,29.370000000000005,75,94,5.21,BR,1683659598
482,cole harbour,44.6724,-63.4751,11.660000000000025,42,75,7.2,CA,1683659646
483,cienfuegos,22.1461,-80.4356,31.08000000000004,62,20,4.63,CU,1683659646
484,sooke,48.3746,-123.7276,15.939999999999998,67,23,11.32,CA,1683659646
485,frontino,6.7801,-76.1288,24.680000000000007,75,100,1.34,CO,1683659646
486,amealco,20.1833,-100.15,24.04000000000002,19,56,4.82,MX,1683659647
487,cromer,52.9312,1.2989,13.0,97,100,1.73,GB,1683659647
488,stranraer,54.9023,-5.0273,11.270000000000039,87,56,4.46,GB,1683659647
489,meulaboh,4.1363,96.1285,24.660000000000025,86,100,1.46,ID,1683659648
490,calingasta,-31.3308,-69.4078,26.230000000000018,8,93,0.8,AR,1683659648
491,merlo,-32.3429,-65.014,20.420000000000016,40,21,3.99,AR,1683659648
492,rikaze,29.25,88.8833,6.0,39,0,2.3,CN,1683659648
493,angaur state,6.906,134.13,28.350000000000023,73,44,0.83,PW,1683659649
494,christchurch,-43.5333,172.6333,12.170000000000016,91,100,2.57,NZ,1683659649
495,fort st. john,56.2499,-120.8529,17.600000000000023,38,20,1.56,CA,1683659426
496,port saint john's,-31.6229,29.5448,18.83000000000004,88,10,3.31,ZA,1683659649
497,arkalyk,50.2486,66.9114,13.550000000000011,54,100,7.12,KZ,1683659650
498,arraias,-12.9288,-46.9437,31.370000000000005,31,96,1.15,BR,1683659650
499,corfu,39.62,19.9197,18.879999999999995,88,75,2.06,GR,1683659650
500,volodarskiy,46.4013,48.5409,12.970000000000027,61,26,5.38,RU,1683659650
501,robore,-18.3333,-59.75,24.930000000000007,68,87,1.27,BO,1683659650
502,berezovyy,51.6667,135.7,0.5100000000000477,77,77,1.89,RU,1683659651
503,taipei,25.0478,121.5319,22.230000000000018,69,49,3.13,TW,1683659293
504,scone,56.4194,-3.4051,15.5,68,99,1.79,GB,1683659651
505,tukrah,32.5341,20.5791,25.810000000000002,30,100,8.11,LY,1683659651
506,ostersund,63.1792,14.6357,9.78000000000003,37,40,5.36,SE,1683659652
507,sakaiminato,35.55,133.2333,13.230000000000018,52,10,2.82,JP,1683659652
508,san jose de jachal,-30.2406,-68.7469,23.189999999999998,23,8,2.4,AR,1683659652
509,homer,59.6425,-151.5483,9.939999999999998,53,75,7.72,US,1683659653
510,kolpashevo,58.3131,82.9089,0.4800000000000182,54,0,2.36,RU,1683659653
511,phalaborwa,-23.943,31.1411,20.090000000000032,60,12,2.44,ZA,1683659654
512,baiyin,36.5583,104.2081,8.670000000000016,61,100,1.5,CN,1683659654
513,big bend,-26.8167,31.9333,18.05000000000001,88,100,0.62,SZ,1683659362
514,toliara,-23.35,43.6667,24.310000000000002,77,100,1.24,MG,1683659655
515,serhiyivka,46.0272,30.3768,9.980000000000018,70,34,1.36,UA,1683659655
516,horasan,40.0458,42.1728,9.75,73,13,0.94,TR,1683659656
517,maebaru-chuo,33.55,130.2,9.82000000000005,35,89,1.63,JP,1683659462
518,chiredzi,-21.05,31.6667,18.58000000000004,80,3,2.35,ZW,1683659656
519,eyl,7.9803,49.8164,27.83000000000004,80,69,10.28,SO,1683659657
520,omsk,55.0,73.4,4.939999999999998,38,0,4.02,RU,1683659657
521,yelm,46.942,-122.606,17.25,54,20,0.45,US,1683659484
522,parkes,-33.1333,148.1833,5.840000000000032,88,0,1.9,AU,1683659658
523,vielsalm,50.2841,5.915,11.470000000000027,99,100,2.68,BE,1683659658
524,badiyah,22.45,58.8,31.310000000000002,26,0,3.21,OM,1683659659
525,ambodifotatra,-16.9833,49.85,26.129999999999995,75,19,7.2,MG,1683659659
526,ruy barbosa,-12.2839,-40.4939,30.04000000000002,47,87,1.55,BR,1683659634
527,argo,37.6333,22.7333,17.100000000000023,81,100,1.69,GR,1683659660
528,usinsk,65.9939,57.5281,-0.46999999999997044,98,100,5.6,RU,1683659660
529,yeed,4.55,43.0333,27.79000000000002,63,96,7.04,SO,1683659661
530,benjamin constant,-4.3831,-70.0311,25.07000000000005,94,100,1.03,BR,1683659661
531,ocean city,39.2776,-74.5746,16.77000000000004,57,100,2.24,US,1683659661
532,alpine,32.835,-116.7664,19.760000000000048,55,20,4.12,US,1683659662
533,quatre cocos,-20.2078,57.7625,24.060000000000002,77,28,5.32,MU,1683659662
534,itapetinga,-15.2489,-40.2478,29.400000000000034,53,30,5.33,BR,1683659662
535,quellon,-43.1167,-73.6167,12.140000000000043,100,100,1.03,CL,1683659663
536,calatayud,41.3535,-1.6432,16.03000000000003,66,28,3.61,ES,1683659663
537,nouadhibou,20.931,-17.0347,17.99000000000001,94,75,7.2,MR,1683659665
538,olinda,-8.0089,-34.8553,28.850000000000023,70,40,5.14,BR,1683659665
539,luderitz,-26.6481,15.1594,16.810000000000002,60,0,1.15,NA,1683659667
540,ghanzi,-21.5667,21.7833,19.560000000000002,36,0,3.45,BW,1683659667
541,kapuskasing,49.4169,-82.4331,18.05000000000001,34,100,3.6,CA,1683659658
542,cockburn town,21.4612,-71.1419,26.850000000000023,79,0,6.19,TC,1683659669
543,veraval,20.9,70.3667,28.510000000000048,71,63,4.78,IN,1683659670
544,tual,-5.6667,132.75,26.970000000000027,85,100,6.21,ID,1683659671
545,tralee,52.2704,-9.7026,11.370000000000005,92,99,6.14,IE,1683659671
546,ta`u,-14.2336,-169.5144,27.53000000000003,78,100,7.0,AS,1683659671
547,sydney,-33.8679,151.2073,11.330000000000041,74,20,3.6,AU,1683659429
548,yeniseysk,58.4497,92.1703,2.0600000000000023,71,9,2.9,RU,1683659672
549,kilindoni,-7.9139,39.6668,27.189999999999998,75,3,6.72,TZ,1683659672
550,yeosu,34.7546,127.6599,13.640000000000043,59,100,2.21,KR,1683659673
551,pangody,65.85,74.4859,-0.23999999999995225,98,100,3.8,RU,1683659674
552,colby,39.3958,-101.0524,23.03000000000003,56,100,9.26,US,1683659674
553,qarazhal,48.0078,70.7903,17.340000000000032,30,73,3.78,KZ,1683659675
554,lauro de freitas,-12.8944,-38.3272,27.010000000000048,83,75,2.57,BR,1683659408
555,isola di capo rizzuto,38.96,17.0933,15.660000000000025,87,100,1.34,IT,1683659675
556,oliveira dos brejinhos,-12.3169,-42.8961,30.80000000000001,36,92,1.59,BR,1683659675
557,weno,7.4515,151.8468,25.970000000000027,100,100,3.09,FM,1683659676
558,lobujya,27.95,86.8167,-13.699999999999989,77,32,1.02,NP,1683659676
559,lubang,13.8584,120.124,28.82000000000005,74,95,1.7,PH,1683659676
560,valparaiso,-33.0393,-71.6273,29.129999999999995,19,0,3.6,CL,1683659536
561,azul,-36.777,-59.8585,15.590000000000032,52,100,2.23,AR,1683659677
562,aldinga beach,-35.2793,138.4604,13.020000000000039,82,10,2.13,AU,1683659677
563,sunland park,31.7965,-106.58,32.25,7,0,5.66,US,1683659633
564,petrolina,-9.3986,-40.5008,33.03000000000003,40,40,2.57,BR,1683659677
565,talara,-4.5772,-81.2719,32.420000000000016,58,0,6.17,PE,1683659678
566,al qitena,14.8648,32.3668,32.54000000000002,8,66,4.35,SD,1683659678
567,waingapu,-9.6567,120.2641,25.30000000000001,85,99,5.55,ID,1683659678
568,fabens,31.5023,-106.1586,32.620000000000005,6,0,4.01,US,1683659575
569,yugo-kamskiy,57.7053,55.5894,1.0100000000000477,60,0,1.23,RU,1683659678
570,tarakan,3.3,117.6333,27.03000000000003,79,100,0.32,ID,1683659679
571,omdurman,15.6445,32.4777,32.97000000000003,6,3,4.73,SD,1683659679
572,albertina,-22.2008,-46.6158,22.850000000000023,68,100,1.26,BR,1683659679
573,manta,-0.95,-80.7333,28.879999999999995,74,40,4.12,EC,1683659679
574,callao,-12.0667,-77.15,22.620000000000005,78,100,4.12,PE,1683659679
575,kiffa,16.6166,-11.4045,37.03000000000003,20,84,3.51,MR,1683659680
576,as sulayyil,20.4607,45.5779,31.140000000000043,12,4,5.54,SA,1683659680
577,magadan,59.5667,150.8,1.490000000000009,89,99,0.43,RU,1683659680
578,singkil,-7.9855,111.4161,24.5,95,100,1.74,ID,1683659680
579,shenkursk,62.1091,42.896,8.060000000000002,79,100,2.08,RU,1683659681
580,abu jibeha,11.4562,31.2285,33.25,10,100,3.01,SD,1683659681
